12851,144,0.16666666666666666,122,96,one-to-one,79,22635,48,42,0.3333333333333333
73963,144,0.041666666666666664,145,96,one-to-many,96,77970,48,48,0.3333333333333333
17289,144,0.6666666666666666,91,96,one-to-one,51,13455,48,39,0.3333333333333333
76449,144,0.013888888888888888,145,96,one-to-one,96,17078,48,48,0.3333333333333333
79696,144,0.013888888888888888,145,96,one-to-many,96,77519,48,48,0.3333333333333333
34312,144,0.6666666666666666,97,96,one-to-many,57,71541,48,39,0.3333333333333333
34524,144,0.013888888888888888,145,96,one-to-one,96,90255,48,48,0.3333333333333333
100000,144,0.3333333333333333,95,96,one-to-many,55,51373,48,39,0.3333333333333333
40664,144,0.041666666666666664,145,96,one-to-many,96,24197,48,48,0.3333333333333333
100000,144,0.006944444444444444,145,96,one-to-many,96,52477,48,48,0.3333333333333333
28069,144,0.16666666666666666,121,96,one-to-many,77,54139,48,43,0.3333333333333333
23895,144,0.6666666666666666,103,96,one-to-one,60,13885,48,42,0.3333333333333333
47444,144,0.020833333333333332,121,96,one-to-one,81,56498,48,39,0.3333333333333333
76650,144,0.3333333333333333,103,96,one-to-many,64,50375,48,38,0.3333333333333333
17083,144,0.08333333333333333,135,96,one-to-one,88,88728,48,46,0.3333333333333333
94665,144,0.006944444444444444,145,96,one-to-one,96,79500,48,48,0.3333333333333333
15736,144,0.6666666666666666,82,96,one-to-many,46,17154,48,35,0.3333333333333333
48882,144,0.041666666666666664,145,96,one-to-one,96,84153,48,48,0.3333333333333333
33605,144,0.013888888888888888,143,96,one-to-many,95,84403,48,47,0.3333333333333333
100000,144,0.013888888888888888,136,96,one-to-one,90,57465,48,45,0.3333333333333333
37865,144,0.020833333333333332,126,96,one-to-one,84,26982,48,41,0.3333333333333333
100000,144,0.6666666666666666,115,96,one-to-one,70,89098,48,44,0.3333333333333333
100000,144,0.6666666666666666,77,96,one-to-one,42,61954,48,34,0.3333333333333333
70864,144,0.013888888888888888,145,96,one-to-one,96,58291,48,48,0.3333333333333333
53874,144,0.006944444444444444,91,96,one-to-one,55,71578,48,35,0.3333333333333333
74600,144,0.013888888888888888,145,96,one-to-one,96,47265,48,48,0.3333333333333333
24544,144,0.041666666666666664,145,96,one-to-many,96,87168,48,48,0.3333333333333333
30136,144,0.08333333333333333,123,96,one-to-many,75,34575,48,47,0.3333333333333333
84832,144,0.006944444444444444,145,96,one-to-many,96,43826,48,48,0.3333333333333333
36782,144,0.3333333333333333,97,96,one-to-one,55,13067,48,41,0.3333333333333333
34283,144,0.020833333333333332,145,96,one-to-one,96,77890,48,48,0.3333333333333333
16148,144,0.16666666666666666,121,96,one-to-one,78,41981,48,42,0.3333333333333333
21345,144,0.08333333333333333,141,96,one-to-one,93,37311,48,47,0.3333333333333333
58613,144,0.020833333333333332,145,96,one-to-many,96,95741,48,48,0.3333333333333333
77506,144,0.013888888888888888,145,96,one-to-one,96,64551,48,48,0.3333333333333333
54438,144,0.020833333333333332,145,96,one-to-many,96,68144,48,48,0.3333333333333333
19575,144,0.16666666666666666,98,96,one-to-many,58,15547,48,39,0.3333333333333333
100000,144,0.3333333333333333,96,96,one-to-one,54,85789,48,41,0.3333333333333333
62126,144,0.013888888888888888,88,96,one-to-many,56,30717,48,31,0.3333333333333333
39147,144,0.6666666666666666,85,96,one-to-many,47,66979,48,37,0.3333333333333333
99930,144,0.006944444444444444,145,96,one-to-one,96,60964,48,48,0.3333333333333333
100000,144,0.006944444444444444,115,96,one-to-many,74,17926,48,40,0.3333333333333333
79816,144,0.013888888888888888,40,96,one-to-one,24,82117,48,15,0.3333333333333333
80382,144,0.020833333333333332,145,96,one-to-many,96,78979,48,48,0.3333333333333333
46911,144,0.6666666666666666,70,96,one-to-one,35,18991,48,34,0.3333333333333333
58759,144,0.041666666666666664,145,96,one-to-one,96,35682,48,48,0.3333333333333333
62188,144,0.013888888888888888,145,96,one-to-many,96,87534,48,48,0.3333333333333333
34349,144,0.3333333333333333,91,96,one-to-many,50,52294,48,40,0.3333333333333333
100000,144,0.6666666666666666,81,96,one-to-one,41,72464,48,39,0.3333333333333333
34703,144,0.020833333333333332,145,96,one-to-one,96,30209,48,48,0.3333333333333333
39031,144,0.041666666666666664,145,96,one-to-one,96,41731,48,48,0.3333333333333333
76166,144,0.013888888888888888,145,96,one-to-many,96,59028,48,48,0.3333333333333333
70160,144,0.041666666666666664,145,96,one-to-many,96,44411,48,48,0.3333333333333333
69402,144,0.6666666666666666,79,96,one-to-many,42,82364,48,36,0.3333333333333333
100000,144,0.6666666666666666,78,96,one-to-one,39,77678,48,38,0.3333333333333333
100000,144,0.006944444444444444,137,96,one-to-one,91,75914,48,45,0.3333333333333333
37781,144,0.6666666666666666,102,96,one-to-many,58,56930,48,43,0.3333333333333333
81074,144,0.6666666666666666,85,96,one-to-one,47,18657,48,37,0.3333333333333333
100000,144,0.006944444444444444,145,96,one-to-many,96,95442,48,48,0.3333333333333333
77227,144,0.006944444444444444,103,96,one-to-one,66,67921,48,36,0.3333333333333333
100000,144,0.6666666666666666,79,96,one-to-many,41,90780,48,37,0.3333333333333333
89318,144,0.006944444444444444,145,96,one-to-many,96,86915,48,48,0.3333333333333333
51226,144,0.6666666666666666,79,96,one-to-many,41,62652,48,37,0.3333333333333333
100000,144,0.006944444444444444,118,96,one-to-one,78,14130,48,39,0.3333333333333333
100000,144,0.006944444444444444,3,96,one-to-one,0,83907,48,2,0.3333333333333333
100000,144,0.006944444444444444,145,96,one-to-many,96,57528,48,48,0.3333333333333333
44785,144,0.013888888888888888,145,96,one-to-one,96,31107,48,48,0.3333333333333333
